status,type,approved,lat,lng
ACTIVE,Passenger,,40.74075,-73.9949
ACTIVE,Passenger,,40.82718,-73.94375
ACTIVE,Passenger,,40.82718,-73.94375
ACTIVE,Passenger,,40.77661,-73.96223
ACTIVE,Passenger,,40.76306,-73.97492
ACTIVE,Passenger,,40.76306,-73.97492
ACTIVE,Passenger,,40.76306,-73.97492
ACTIVE,Passenger,,40.7572,-73.97657
ACTIVE,Passenger,,40.76555,-73.97665
ACTIVE,Passenger,,40.76555,-73.97665
ACTIVE,Passenger,,40.76555,-73.97665
ACTIVE,Passenger,,40.76555,-73.97665
ACTIVE,Passenger,20100410,40.74098,-73.99473
ACTIVE,Passenger,,40.74098,-73.99473
ACTIVE,Passenger,19970225,40.74098,-73.99473
ACTIVE,Passenger,,40.74098,-73.99473
ACTIVE,Passenger,,40.74374,-73.98636
ACTIVE,Passenger,20020705,40.74374,-73.98636
ACTIVE,Passenger,,40.70831,-74.01495
ACTIVE,Passenger,,40.74374,-73.98636
ACTIVE,Passenger,,40.77771,-73.95799
ACTIVE,Passenger,,40.77771,-73.95799
ACTIVE,Passenger,20030325,40.75142,-73.98823
ACTIVE,Passenger,,40.76457,-73.97511
ACTIVE,Passenger,,40.76457,-73.97511
ACTIVE,Passenger,20100508,40.78317,-73.97371
ACTIVE,Passenger,,40.75142,-73.98823
ACTIVE,Passenger,,40.82431,-73.94372
ACTIVE,Passenger,,40.76095,-73.99409
DISMANTLED,Passenger,,40.7452,-73.98517
ACTIVE,Passenger,,40.7218,-74.00045
NO JURIST,Passenger,,40.75438,-73.97772
NO JURIST,Passenger,,40.75438,-73.97772
ACTIVE,Passenger,,40.75736,-73.97889
ACTIVE,Passenger,,40.75736,-73.97889
ACTIVE,Passenger,,40.75736,-73.97889
ACTIVE,Passenger,19960409,40.76005,-73.97244
ACTIVE,Passenger,19960409,40.76005,-73.97244
ACTIVE,Passenger,,40.76005,-73.97244
ACTIVE,Passenger,19960409,40.76005,-73.97244
ACTIVE,Passenger,19960409,40.76005,-73.97244
ACTIVE,Passenger,,40.76516,-73.97773
ACTIVE,Passenger,19980318,40.80476,-73.96121
ACTIVE,Passenger,19980318,40.80476,-73.96121
ACTIVE,Passenger,20080305,40.73781,-73.99324
ACTIVE,Passenger,,40.77887,-73.97561
NO JURIST,Passenger,,40.76563,-73.96909
ACTIVE,Passenger,,40.70314,-74.01191
ACTIVE,Passenger,,40.70314,-74.01191
ACTIVE,Passenger,,40.70314,-74.01191
ACTIVE,Passenger,,40.76516,-73.97773
ACTIVE,Passenger,,40.79672,-73.93762
ACTIVE,Passenger,,40.72294,-74.00273
ACTIVE,Passenger,19911101,40.72282,-74.0014
ACTIVE,Passenger,,40.77401,-73.95817
ACTIVE,Passenger,19990419,40.80263,-73.96943
ACTIVE,Passenger,,40.74431,-73.99344
NO JURIST,Passenger,,40.75438,-73.97772
NO JURIST,Passenger,,40.75438,-73.97772
NO JURIST,Passenger,,40.75438,-73.97772
ACTIVE,Passenger,20061023,40.77844,-73.98047
NO JURIST,Passenger,,40.75438,-73.97772
ACTIVE,Passenger,,40.75975,-73.98921
ACTIVE,Passenger,,40.76892,-73.96794
ACTIVE,Passenger,,40.77108,-73.9482
ACTIVE,Passenger,,40.77108,-73.9482
ACTIVE,Passenger,,40.77108,-73.9482
ACTIVE,Passenger,,40.7729,-73.9634
ACTIVE,Passenger,20030430,40.74021,-73.98999
ACTIVE,Passenger,,40.74021,-73.98999
ACTIVE,Passenger,20030717,40.74021,-73.98999
ACTIVE,Passenger,,40.70939,-74.00998
ACTIVE,Passenger,,40.75176,-73.98039
ACTIVE,Passenger,,40.7589,-73.97322
ACTIVE,Passenger,,40.7589,-73.97322
ACTIVE,Passenger,,40.7589,-73.97322
ACTIVE,Passenger,20010918,40.75176,-73.98039
ACTIVE,Passenger,,40.75176,-73.98039
ACTIVE,Passenger,,40.75176,-73.98039
ACTIVE,Passenger,,40.734,-73.98775
ACTIVE,Passenger,,40.70939,-74.00998
ACTIVE,Passenger,,40.75162,-73.98868
ACTIVE,Passenger,,40.74591,-73.9839
ACTIVE,Passenger,20090602,40.75837,-73.96032
ACTIVE,Passenger,19980413,40.73658,-73.99853
ACTIVE,Passenger,,40.70939,-74.00998
ACTIVE,Passenger,,40.75503,-73.96635
ACTIVE,Passenger,,40.73796,-74.00536
ACTIVE,Passenger,,40.74037,-74.00548
ACTIVE,Passenger,,40.75947,-73.97601
ACTIVE,Passenger,,40.70939,-74.00998
ACTIVE,Passenger,,40.74021,-73.98999
ACTIVE,Passenger,20050525,40.77148,-73.95414
ACTIVE,Passenger,,40.75179,-73.98716
ACTIVE,Passenger,,40.75251,-73.99083
ACTIVE,Passenger,,40.75251,-73.99083
ACTIVE,Passenger,,40.72018,-73.99983
ACTIVE,Passenger,,40.73291,-73.99944
ACTIVE,Passenger,20090407,40.70939,-74.00998
ACTIVE,Passenger,,40.7802,-73.98379
ACTIVE,Passenger,,40.7802,-73.98379
ACTIVE,Passenger,19990616,40.79166,-73.96936
ACTIVE,Passenger,19970109,40.78066,-73.98191
ACTIVE,Passenger,,40.70939,-74.00998
ACTIVE,Passenger,19930615,40.74924,-73.98754
ACTIVE,Passenger,,40.74924,-73.98754
ACTIVE,Passenger,,40.75428,-73.9662
ACTIVE,Passenger,,40.77957,-73.95882
ACTIVE,Passenger,,40.77957,-73.95882
ACTIVE,Passenger,,40.7666,-73.9578
ACTIVE,Passenger,,40.77244,-73.95957
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,19990622,40.74969,-73.99056
ACTIVE,Passenger,,40.74969,-73.99056
ACTIVE,Passenger,20011120,40.74969,-73.99056
ACTIVE,Passenger,19990322,40.74969,-73.99056
ACTIVE,Passenger,,40.74969,-73.99056
ACTIVE,Passenger,,40.74969,-73.99056
ACTIVE,Passenger,,40.74969,-73.99056
DISMANTLED,Passenger,19860806,40.74894,-73.98648
ACTIVE,Passenger,20020215,40.74969,-73.99056
ACTIVE,Passenger,,40.74969,-73.99056
ACTIVE,Passenger,,40.74969,-73.99056
ACTIVE,Passenger,,40.74969,-73.99056
ACTIVE,Passenger,,40.74969,-73.99056
ACTIVE,Passenger,,40.74969,-73.99056
ACTIVE,Passenger,,40.74969,-73.99056
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,,40.75203,-73.97634
ACTIVE,Passenger,20000721,40.75203,-73.97634
ACTIVE,Passenger,,40.77896,-73.97975
ACTIVE,Passenger,,40.77896,-73.97975
ACTIVE,Passenger,,40.73139,-74.00572
ACTIVE,Passenger,,40.78265,-73.97642
ACTIVE,Passenger,,40.78904,-73.98064
ACTIVE,Passenger,,40.78904,-73.98064
ACTIVE,Passenger,20090316,40.77755,-73.97839
ACTIVE,Passenger,,40.77805,-73.97955
ACTIVE,Passenger,,40.78172,-73.95935
ACTIVE,Passenger,,40.81523,-73.94278
ACTIVE,Passenger,,40.73912,-73.98532
ACTIVE,Passenger,19990816,40.73912,-73.98532
ACTIVE,Passenger,,40.79863,-73.96793
ACTIVE,Passenger,,40.74457,-73.98779
ACTIVE,Passenger,19970728,40.75909,-73.97405
ACTIVE,Passenger,19970728,40.75909,-73.97405
ACTIVE,Passenger,,40.77713,-73.98121
ACTIVE,Passenger,,40.73749,-73.99073
ACTIVE,Passenger,,40.77227,-73.9648
ACTIVE,Passenger,,40.77041,-73.98669
ACTIVE,Passenger,,40.73261,-73.99046
ACTIVE,Passenger,,40.82738,-73.95125
ACTIVE,Passenger,,40.718,-73.99049
DISMANTLED,Passenger,19930304,40.76361,-73.97011
ACTIVE,Passenger,19940105,40.73986,-74.00205
ACTIVE,Passenger,,40.74739,-73.97753
NO JURIST,Passenger,19910829,40.77843,-73.96167
ACTIVE,Passenger,19990901,40.78172,-73.98446
ACTIVE,Passenger,19990922,40.70596,-74.0079
DISMANTLED,Passenger,19890206,40.76703,-73.98825
ACTIVE,Passenger,,40.80507,-73.9408
DISMANTLED,Passenger,19810421,40.76245,-73.97543
ACTIVE,Passenger,20090630,40.74321,-73.9888
ACTIVE,Passenger,19950118,40.73693,-73.99091
ACTIVE,Passenger,19971105,40.79208,-73.96913
ACTIVE,Passenger,20110426,40.71841,-73.99402
ACTIVE,Passenger,,40.85625,-73.92753
ACTIVE,Passenger,20000124,40.86469,-73.92126
ACTIVE,Passenger,19960904,40.7232,-74.00226
ACTIVE,Passenger,,40.7774,-73.95806
ACTIVE,Passenger,,40.7774,-73.95806
ACTIVE,Passenger,20010731,40.72063,-74.00619
ACTIVE,Passenger,,40.78267,-73.95655
ACTIVE,Passenger,,40.75501,-73.98164
ACTIVE,Passenger,,40.75501,-73.98164
ACTIVE,Passenger,,40.75501,-73.98164
ACTIVE,Passenger,,40.75501,-73.98164
ACTIVE,Passenger,,40.75501,-73.98164
ACTIVE,Passenger,,40.75501,-73.98164
ACTIVE,Passenger,20090417,40.75501,-73.98164
ACTIVE,Passenger,19951213,40.75501,-73.98164
ACTIVE,Passenger,20000619,40.77747,-73.95446
ACTIVE,Passenger,20000522,40.78723,-73.97326
ACTIVE,Passenger,,40.73469,-73.98398
ACTIVE,Passenger,,40.75797,-73.97682
ACTIVE,Passenger,,40.75797,-73.97682
ACTIVE,Passenger,19951229,40.7383,-73.97849
ACTIVE,Passenger,20060414,40.78265,-73.97642
ACTIVE,Passenger,,40.7622,-73.96717
WK IN PROG,Passenger,,40.84417,-73.93826
ACTIVE,Passenger,,40.79976,-73.96953
ACTIVE,Passenger,20050506,40.79976,-73.96953
ACTIVE,Passenger,,40.74596,-73.99358
DISMANTLED,Passenger,20050314,40.74661,-73.98938
ACTIVE,Passenger,20030324,40.74661,-73.98938
ACTIVE,Passenger,,40.77228,-73.96391
ACTIVE,Passenger,,40.83481,-73.94811
ACTIVE,Passenger,,40.7092,-74.00933
ACTIVE,Passenger,,40.7138,-74.00764
ACTIVE,Passenger,,40.7049,-74.01078
ACTIVE,Passenger,19910619,40.7049,-74.01078
ACTIVE,Passenger,,40.7049,-74.01078
ACTIVE,Passenger,,40.7049,-74.01078
ACTIVE,Passenger,,40.75526,-73.97777
ACTIVE,Passenger,,40.75526,-73.97777
ACTIVE,Passenger,,40.75526,-73.97777
ACTIVE,Passenger,20080303,40.75526,-73.97777
ACTIVE,Passenger,,40.77846,-73.97857
ACTIVE,Passenger,20010409,40.77856,-73.9788
ACTIVE,Passenger,,40.77856,-73.9788
ACTIVE,Passenger,,40.77437,-73.98011
ACTIVE,Passenger,,40.77437,-73.98011
ACTIVE,Passenger,,40.75413,-73.98509
ACTIVE,Passenger,19970806,40.77856,-73.98305
ACTIVE,Passenger,,40.77856,-73.98305
ACTIVE,Passenger,19990714,40.70351,-74.01025
ACTIVE,Passenger,,40.78149,-73.98365
ACTIVE,Passenger,,40.78149,-73.98365
ACTIVE,Passenger,,40.78149,-73.98365
ACTIVE,Passenger,20051122,40.71023,-74.01033
ACTIVE,Passenger,,40.82837,-73.95045
ACTIVE,Passenger,,40.74023,-73.98982
ACTIVE,Passenger,,40.74545,-73.98499
ACTIVE,Passenger,,40.74545,-73.98499
ACTIVE,Passenger,,40.75191,-73.98442
ACTIVE,Passenger,,40.82775,-73.9509
ACTIVE,Passenger,,40.74492,-73.98154
ACTIVE,Passenger,,40.72254,-73.98528
ACTIVE,Passenger,,40.74572,-73.98515
ACTIVE,Passenger,,40.74406,-73.98447
ACTIVE,Passenger,20001128,40.74406,-73.98447
ACTIVE,Passenger,,40.76324,-73.97573
ACTIVE,Passenger,,40.76324,-73.97573
ACTIVE,Passenger,19770929,40.80928,-73.95041
ACTIVE,Passenger,,40.83582,-73.94651
ACTIVE,Passenger,,40.73429,-73.99695
ACTIVE,Passenger,,40.70314,-74.01191
ACTIVE,Passenger,20030528,40.70314,-74.01191
ACTIVE,Passenger,,40.77444,-73.97833
ACTIVE,Passenger,,40.75739,-73.96031
DISMANTLED,Passenger,19950307,40.79427,-73.97152
ACTIVE,Passenger,20030425,40.79427,-73.97152
ACTIVE,Passenger,,40.76298,-73.97669
ACTIVE,Passenger,,40.78265,-73.97642
ACTIVE,Passenger,,40.74686,-73.98327
ACTIVE,Passenger,,40.73667,-73.98617
ACTIVE,Passenger,19920522,40.77324,-73.95331
ACTIVE,Passenger,20091023,40.77324,-73.95331
ACTIVE,Passenger,,40.75909,-73.96326
ACTIVE,Passenger,20100111,40.74997,-73.98479
ACTIVE,Passenger,,40.74997,-73.98479
ACTIVE,Passenger,,40.744,-73.99272
ACTIVE,Passenger,,40.75609,-73.98438
ACTIVE,Passenger,,40.78149,-73.98365
ACTIVE,Passenger,,40.75413,-73.98509
ACTIVE,Passenger,,40.76823,-73.96936
ACTIVE,Passenger,20040602,40.76823,-73.96936
ACTIVE,Passenger,,40.76823,-73.96936
ACTIVE,Passenger,20050114,40.73789,-73.98725
ACTIVE,Passenger,19981019,40.78365,-73.983
ACTIVE,Passenger,,40.71888,-74.00448
ACTIVE,Passenger,,40.86571,-73.92126
ACTIVE,Passenger,,40.71715,-74.00833
ACTIVE,Passenger,,40.7611,-73.97065
ACTIVE,Passenger,,40.75429,-73.97937
ACTIVE,Passenger,,40.75429,-73.97937
ACTIVE,Passenger,,40.75424,-73.97925
ACTIVE,Passenger,,40.7306,-73.99151
ACTIVE,Passenger,,40.7306,-73.99151
ACTIVE,Passenger,,40.75215,-73.98422
ACTIVE,Passenger,,40.71864,-73.99793
ACTIVE,Passenger,,40.77734,-73.9588
ACTIVE,Passenger,,40.79905,-73.96713
ACTIVE,Passenger,,40.71024,-74.01
ACTIVE,Passenger,19970310,40.78164,-73.98219
ACTIVE,Passenger,,40.70983,-74.0095
ACTIVE,Passenger,19901205,40.7718,-73.98992
ACTIVE,Passenger,,40.71617,-74.00811
ACTIVE,Passenger,19901205,40.7058,-74.01275
ACTIVE,Passenger,,40.74042,-73.99217
ACTIVE,Passenger,19960625,40.78925,-73.97217
ACTIVE,Passenger,,40.72944,-74.00468
ACTIVE,Passenger,20010226,40.75795,-73.97492
ACTIVE,Passenger,,40.70983,-74.0095
ACTIVE,Passenger,19980730,40.72708,-74.00861
ACTIVE,Passenger,,40.72708,-74.00861
ACTIVE,Passenger,,40.77373,-73.97858
ACTIVE,Passenger,,40.75105,-73.98427
ACTIVE,Passenger,,40.75105,-73.98427
ACTIVE,Passenger,,40.75105,-73.98427
ACTIVE,Passenger,,40.75105,-73.98427
ACTIVE,Passenger,,40.75105,-73.98427
ACTIVE,Passenger,,40.76421,-73.9762
ACTIVE,Passenger,,40.77377,-73.95682
ACTIVE,Passenger,,40.77377,-73.95682
ACTIVE,Passenger,20001005,40.84501,-73.94024
ACTIVE,Passenger,,40.7042,-74.01224
ACTIVE,Passenger,,40.72773,-74.00592
ACTIVE,Passenger,,40.71012,-74.0101
ACTIVE,Passenger,20020510,40.74534,-73.9902
ACTIVE,Passenger,20051021,40.74534,-73.9902
ACTIVE,Passenger,,40.74534,-73.9902
ACTIVE,Passenger,,40.78048,-73.95649
ACTIVE,Passenger,,40.78048,-73.95649
NO JURIST,Passenger,,40.76844,-73.96293
ACTIVE,Passenger,,40.71018,-74.01004
ACTIVE,Passenger,,40.74776,-73.98224
ACTIVE,Passenger,,40.87536,-73.91134
ACTIVE,Passenger,,40.76489,-73.97013
ACTIVE,Passenger,20000614,40.71849,-74.00458
ACTIVE,Passenger,,40.75464,-73.98838
ACTIVE,Passenger,20001220,40.70924,-74.00644
ACTIVE,Passenger,,40.76238,-73.95825
ACTIVE,Passenger,,40.77034,-73.96275
ACTIVE,Passenger,,40.74217,-73.98191
ACTIVE,Passenger,,40.71048,-74.01011
ACTIVE,Passenger,,40.71048,-74.01011
ACTIVE,Passenger,,40.71048,-74.01011
ACTIVE,Passenger,,40.78119,-73.98231
ACTIVE,Passenger,,40.78456,-73.977
ACTIVE,Passenger,20000407,40.78313,-73.97282
ACTIVE,Passenger,,40.73292,-73.99547
ACTIVE,Passenger,,40.73292,-73.99547
ACTIVE,Passenger,20000524,40.73292,-73.99547
ACTIVE,Passenger,,40.73292,-73.99547
ACTIVE,Passenger,,40.7879,-73.96818
ACTIVE,Passenger,,40.78965,-73.97234
ACTIVE,Passenger,19940902,40.80866,-73.96152
ACTIVE,Passenger,,40.74891,-73.99255
ACTIVE,Passenger,,40.74891,-73.99255
ACTIVE,Passenger,,40.74891,-73.99255
ACTIVE,Passenger,,40.74891,-73.99255
ACTIVE,Passenger,19990406,40.74891,-73.99255
ACTIVE,Passenger,19990303,40.74891,-73.99255
ACTIVE,Passenger,,40.71029,-74.00994
ACTIVE,Passenger,,40.74891,-73.99255
ACTIVE,Passenger,,40.74891,-73.99255
ACTIVE,Passenger,,40.83553,-73.94519
ACTIVE,Passenger,,40.7492,-73.98361
ACTIVE,Passenger,,40.77276,-73.98018
ACTIVE,Passenger,,40.75485,-73.97718
ACTIVE,Passenger,19890919,40.77398,-73.97917
ACTIVE,Passenger,,40.74599,-73.99386
ACTIVE,Passenger,20000114,40.75661,-73.97982
ACTIVE,Passenger,20000114,40.75661,-73.97982
ACTIVE,Passenger,,40.75782,-73.98074
ACTIVE,Passenger,,40.80133,-73.97044
ACTIVE,Passenger,,40.80133,-73.97044
ACTIVE,Passenger,,40.76073,-73.96525
ACTIVE,Passenger,,40.76073,-73.96525
ACTIVE,Passenger,,40.76738,-73.95973
ACTIVE,Passenger,,40.76738,-73.95973
ACTIVE,Passenger,19941011,40.73244,-73.99181
ACTIVE,Passenger,19941011,40.73244,-73.99181
ACTIVE,Passenger,,40.7773,-73.97582
ACTIVE,Passenger,,40.7104,-74.00897
ACTIVE,Passenger,,40.75787,-73.98979
ACTIVE,Passenger,19981029,40.73235,-73.9897
ACTIVE,Passenger,19990208,40.73235,-73.9897
ACTIVE,Passenger,,40.77981,-73.97903
ACTIVE,Passenger,,40.73769,-73.98768
ACTIVE,Passenger,,40.73769,-73.98768
ACTIVE,Passenger,,40.7104,-74.00897
DISMANTLED,Passenger,20010329,40.73769,-73.98768
ACTIVE,Passenger,,40.83518,-73.94693
ACTIVE,Passenger,,40.74173,-73.99821
ACTIVE,Passenger,,40.74741,-73.99283
ACTIVE,Passenger,,40.74741,-73.99283
ACTIVE,Passenger,20030303,40.7104,-74.00897
ACTIVE,Passenger,19990826,40.74741,-73.99283
ACTIVE,Passenger,,40.74741,-73.99283
ACTIVE,Passenger,,40.74741,-73.99283
ACTIVE,Passenger,,40.74741,-73.99283
ACTIVE,Passenger,,40.74741,-73.99283
ACTIVE,Passenger,19931229,40.74741,-73.99283
DISMANTLED,Passenger,19871006,40.74741,-73.99283
ACTIVE,Passenger,19871006,40.74741,-73.99283
ACTIVE,Passenger,20040526,40.74741,-73.99283
DISMANTLED,Passenger,19871006,40.74741,-73.99283
NO JURIST,Passenger,,40.76236,-73.96404
ACTIVE,Passenger,,40.7104,-74.00897
ACTIVE,Passenger,,40.73332,-74.00206
ACTIVE,Passenger,,40.74406,-73.98447
ACTIVE,Passenger,,40.75183,-73.98538
ACTIVE,Passenger,,40.75183,-73.98538
DISMANTLED,Passenger,19921109,40.74664,-73.99338
ACTIVE,Passenger,,40.74664,-73.99338
ACTIVE,Passenger,,40.74664,-73.99338
ACTIVE,Passenger,,40.77756,-73.9596
ACTIVE,Passenger,,40.77756,-73.9596
ACTIVE,Passenger,,40.77756,-73.9596
ACTIVE,Passenger,,40.75146,-73.98449
ACTIVE,Passenger,,40.75686,-73.97797
ACTIVE,Passenger,,40.75686,-73.97797
ACTIVE,Passenger,,40.72624,-73.98498
ACTIVE,Passenger,,40.76103,-73.97291
ACTIVE,Passenger,,40.76103,-73.97291
ACTIVE,Passenger,,40.76103,-73.97291
ACTIVE,Passenger,,40.84358,-73.94252
ACTIVE,Passenger,20001004,40.75626,-73.97926
ACTIVE,Passenger,20001004,40.75626,-73.97926
ACTIVE,Passenger,,40.75986,-73.98382
DISMANTLED,Passenger,19860730,40.75986,-73.98382
ACTIVE,Passenger,,40.75986,-73.98382
ACTIVE,Passenger,,40.75986,-73.98382
ACTIVE,Passenger,,40.75626,-73.98092
ACTIVE,Passenger,,40.75626,-73.98092
ACTIVE,Passenger,,40.75626,-73.98092
ACTIVE,Passenger,,40.7448,-73.98681
ACTIVE,Passenger,20000807,40.75236,-73.98088
ACTIVE,Passenger,19890329,40.76063,-73.96968
ACTIVE,Passenger,20091026,40.74579,-73.98474
ACTIVE,Passenger,19980417,40.73296,-73.99317
ACTIVE,Passenger,,40.75193,-73.98945
ACTIVE,Passenger,,40.75193,-73.98945
ACTIVE,Passenger,,40.75193,-73.98945
ACTIVE,Passenger,,40.75193,-73.98945
ACTIVE,Passenger,,40.73985,-73.98701
ACTIVE,Passenger,19990423,40.77235,-73.96014
ACTIVE,Passenger,,40.77351,-73.95275
ACTIVE,Passenger,19950512,40.76405,-73.97997
ACTIVE,Passenger,19940512,40.76405,-73.97997
ACTIVE,Passenger,,40.77039,-73.95865
ACTIVE,Passenger,,40.74605,-73.98573
ACTIVE,Passenger,,40.74605,-73.98573
ACTIVE,Passenger,,40.74605,-73.98573
ACTIVE,Passenger,,40.74605,-73.98573
ACTIVE,Passenger,,40.74605,-73.98573
ACTIVE,Passenger,,40.74605,-73.98573
ACTIVE,Passenger,,40.74605,-73.98573
ACTIVE,Passenger,,40.74605,-73.98573
ACTIVE,Passenger,,40.74776,-73.97571
ACTIVE,Passenger,,40.70349,-74.01288
ACTIVE,Passenger,,40.75454,-73.98988
ACTIVE,Passenger,19931221,40.75454,-73.98988
ACTIVE,Passenger,,40.7565,-73.97761
ACTIVE,Passenger,20100419,40.75301,-73.99086
ACTIVE,Passenger,20030304,40.75301,-73.99086
ACTIVE,Passenger,,40.75301,-73.99086
ACTIVE,Passenger,,40.75301,-73.99086
ACTIVE,Passenger,,40.73486,-73.99564
ACTIVE,Passenger,19970611,40.74978,-73.99613
ACTIVE,Passenger,19970611,40.74978,-73.99613
ACTIVE,Passenger,,40.71384,-74.00772
ACTIVE,Passenger,,40.74664,-73.99338
ACTIVE,Passenger,20001031,40.74664,-73.99338
ACTIVE,Passenger,,40.74664,-73.99338
ACTIVE,Passenger,,40.74664,-73.99338
ACTIVE,Passenger,,40.86423,-73.92896
ACTIVE,Passenger,19970303,40.85228,-73.93742
ACTIVE,Passenger,,40.76232,-73.97589
ACTIVE,Passenger,,40.76232,-73.97589
ACTIVE,Passenger,,40.75193,-73.98945
ACTIVE,Passenger,,40.75193,-73.98945
ACTIVE,Passenger,,40.75193,-73.98945
ACTIVE,Passenger,,40.76054,-73.97534
ACTIVE,Passenger,,40.76054,-73.97534
ACTIVE,Passenger,19990628,40.86635,-73.92969
ACTIVE,Passenger,19961025,40.75225,-73.98061
ACTIVE,Passenger,,40.7626,-73.97239
ACTIVE,Passenger,20021018,40.7626,-73.97239
ACTIVE,Passenger,,40.7626,-73.97239
ACTIVE,Passenger,,40.72362,-73.98973
ACTIVE,Passenger,,40.85257,-73.93733
ACTIVE,Passenger,,40.752,-73.99227
ACTIVE,Passenger,,40.7547,-73.97841
ACTIVE,Passenger,,40.7547,-73.97841
ACTIVE,Passenger,,40.7547,-73.97841
ACTIVE,Passenger,,40.7547,-73.97841
ACTIVE,Passenger,,40.7547,-73.97841
ACTIVE,Passenger,,40.7547,-73.97841
ACTIVE,Passenger,20030630,40.7547,-73.97841
ACTIVE,Passenger,,40.7547,-73.97841
ACTIVE,Passenger,20030630,40.7547,-73.97841
ACTIVE,Passenger,,40.75787,-73.98979
ACTIVE,Passenger,,40.76593,-73.99127
ACTIVE,Passenger,,40.71952,-74.004
ACTIVE,Passenger,,40.75305,-73.98443
ACTIVE,Passenger,,40.75305,-73.98443
ACTIVE,Passenger,,40.75305,-73.98443
ACTIVE,Passenger,19981218,40.75305,-73.98443
ACTIVE,Passenger,19990518,40.75305,-73.98443
ACTIVE,Passenger,20030110,40.76492,-73.97513
ACTIVE,Passenger,19950808,40.76492,-73.97513
ACTIVE,Passenger,,40.77895,-73.98318
ACTIVE,Passenger,,40.7556,-73.98052
ACTIVE,Passenger,,40.72341,-74.00587
ACTIVE,Passenger,20050315,40.79589,-73.97153
ACTIVE,Passenger,,40.79589,-73.97153
ACTIVE,Passenger,,40.79589,-73.97153
ACTIVE,Passenger,,40.79589,-73.97153
ACTIVE,Passenger,,40.79589,-73.97153
ACTIVE,Passenger,,40.79589,-73.97153
ACTIVE,Passenger,,40.79589,-73.97153
ACTIVE,Passenger,19940921,40.70876,-74.01283
ACTIVE,Passenger,,40.75488,-73.98563
ACTIVE,Passenger,,40.75488,-73.98563
ACTIVE,Passenger,,40.70939,-74.00998
ACTIVE,Passenger,,40.70939,-74.00998
ACTIVE,Passenger,,40.70939,-74.00998
ACTIVE,Passenger,,40.74999,-74.00431
ACTIVE,Passenger,,40.70949,-74.00866
ACTIVE,Passenger,19990122,40.74299,-73.9785
ACTIVE,Passenger,19990302,40.74299,-73.9785
ACTIVE,Passenger,19990122,40.74299,-73.9785
ACTIVE,Passenger,,40.70949,-74.00866
ACTIVE,Passenger,,40.77738,-73.96098
ACTIVE,Passenger,,40.77738,-73.96098
ACTIVE,Passenger,19981216,40.76629,-73.96676
ACTIVE,Passenger,19981216,40.76629,-73.96676
ACTIVE,Passenger,19981216,40.76629,-73.96676
ACTIVE,Passenger,,40.75288,-73.9867
ACTIVE,Passenger,19900411,40.70781,-74.00739
ACTIVE,Passenger,19900411,40.70781,-74.00739
ACTIVE,Passenger,19900411,40.70781,-74.00739
ACTIVE,Passenger,,40.72215,-74.00112
ACTIVE,Passenger,,40.70975,-74.00851
ACTIVE,Passenger,,40.70555,-74.0084
ACTIVE,Passenger,,40.70555,-74.0084
ACTIVE,Passenger,,40.70555,-74.0084
ACTIVE,Passenger,,40.70555,-74.0084
ACTIVE,Passenger,,40.70555,-74.0084
DISMANTLED,Passenger,20120709,40.70555,-74.0084
ACTIVE,Passenger,,40.70555,-74.0084
ACTIVE,Passenger,,40.70975,-74.00851
ACTIVE,Passenger,,40.75285,-73.99003
ACTIVE,Passenger,,40.75285,-73.99003
ACTIVE,Passenger,,40.75285,-73.99003
ACTIVE,Passenger,,40.75285,-73.99003
ACTIVE,Passenger,,40.75285,-73.99003
ACTIVE,Passenger,,40.75285,-73.99003
ACTIVE,Passenger,,40.75285,-73.99003
ACTIVE,Passenger,,40.75285,-73.99003
ACTIVE,Passenger,,40.75285,-73.99003
ACTIVE,Passenger,20050527,40.75285,-73.99003
ACTIVE,Passenger,,40.75285,-73.99003
ACTIVE,Passenger,,40.75285,-73.99003
ACTIVE,Passenger,20000404,40.75285,-73.99003
ACTIVE,Passenger,,40.78533,-73.97017
